,num bidders,avg rev,avg trev,truncated?
129,131,202.76767425440488,202.76767425440488,
130,132,173.4122263646521,173.4122263646521,
131,133,118.24530467030431,118.24530467030431,
132,134,238.7079222973485,238.7079222973485,
133,135,344.06598621609726,344.06598621609726,
134,136,263.73340908803357,263.73340908803357,
135,137,371.64941549829797,371.64941549829797,
136,138,250.31627895604478,250.31627895604478,
137,139,177.37933453093322,177.37933453093322,
138,140,186.34248921003606,186.34248921003606,
139,141,230.9286392011722,230.9286392011722,
140,142,192.40837738502768,192.40837738502768,
141,143,252.39309972156283,252.39309972156283,
142,144,164.2119484962131,164.2119484962131,
143,145,235.4928787231734,235.4928787231734,
144,146,284.40027061634356,284.40027061634356,
145,147,267.36420652715105,267.36420652715105,
146,148,340.00149637268964,340.00149637268964,
147,149,370.3279121086051,370.3279121086051,
148,150,330.109037146365,330.109037146365,
149,151,277.88761935545153,277.88761935545153,
150,152,150.93618264460636,150.93618264460636,
151,153,527.7237062247904,527.7237062247904,
152,154,198.50430722426046,198.50430722426046,
153,155,171.73665133708275,171.73665133708275,
154,156,1138.8352432858244,1138.8352432858244,
155,157,317.23075560279085,317.23075560279085,
156,158,190.4264831168634,190.4264831168634,
157,159,188.55590522279584,188.55590522279584,
158,160,465.8579238131972,465.8579238131972,
159,161,349.4169692443102,349.4169692443102,
160,162,806.4216214705405,806.4216214705405,
161,163,315.89116436365344,315.89116436365344,
162,164,342.7195521519791,342.7195521519791,
163,165,683.0079666449665,683.0079666449665,
164,166,370.04028278008684,370.04028278008684,
165,167,374.1214927109711,374.1214927109711,
166,168,501.36360830237993,501.36360830237993,
167,169,276.6542453478438,276.6542453478438,
168,170,295.4386015749691,295.4386015749691,
169,171,231.98196698141373,231.98196698141373,
170,172,300.9041473964674,300.9041473964674,
171,173,456.7037299751013,456.7037299751013,
172,174,298.4788165372909,298.4788165372909,
173,175,237.92233736368408,237.92233736368408,
174,176,195.80919202829867,195.80919202829867,
175,177,918.2964151485801,918.2964151485801,
176,178,202.3164033483685,202.3164033483685,
177,179,180.83792427188533,180.83792427188533,
178,180,300.89925861808166,300.89925861808166,
179,181,206.09784440466154,206.09784440466154,
180,182,269.58779041379086,269.58779041379086,
181,183,274.24070493477456,274.24070493477456,
182,184,256.1264420188663,256.1264420188663,
183,185,276.7196355865142,276.7196355865142,
184,186,436.0972060702632,436.0972060702632,
185,187,384.5468502962762,384.5468502962762,
186,188,520.546096628502,520.546096628502,
187,189,246.05517970126658,246.05517970126658,
188,190,295.2629700715293,295.2629700715293,
189,191,268.6492155954424,268.6492155954424,
190,192,412.0511636804805,412.0511636804805,
191,193,268.689753310549,268.689753310549,
192,194,365.0179160032777,365.0179160032777,
193,195,466.675718955971,466.675718955971,
194,196,382.0506966806131,382.0506966806131,
195,197,237.0718146904978,237.0718146904978,
196,198,479.0270719838096,479.0270719838096,
197,199,436.996517821049,436.996517821049,
198,200,319.63281718850527,319.63281718850527,
